type,amount,nameOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
PAYMENT,456.9,C142753941,M555810311,0.0,0.0,0
CASH_OUT,14679.99,C2119019518,C913663799,89324.42,104004.42,0
CASH_OUT,617668.37,C426002729,C1313381818,108637.75,975065.21,1
PAYMENT,17098.95,C397004603,M508683354,0.0,0.0,0
CASH_OUT,3020974.53,C1499479163,C1579821297,943032.19,3964006.72,1
TRANSFER,125159.2,C1087798823,C1125025410,0.0,0.0,1
TRANSFER,54994.1,C126342805,C169029118,0.0,0.0,1
CASH_OUT,356224.26,C1424948489,C414953640,0.0,356224.26,1
TRANSFER,148886.33,C1568044075,C810534475,2941208.73,3864847.72,0
TRANSFER,2472250.47,C577087580,C660528098,0.0,0.0,1
TRANSFER,1634229.02,C1678762755,C12936598,0.0,0.0,1
CASH_IN,7256.03,C592285900,C1147531348,58404.74,51148.72,0
CASH_OUT,57040.65,C839142171,C1341565577,0.0,57040.65,1
CASH_OUT,376686.23,C781465012,C1531182552,414455.42,791141.65,0
CASH_OUT,265380.43,C1707973609,C1055151408,507641.62,684563.78,0
CASH_OUT,45712.5,C682557646,C648127795,0.0,202113.03,0
PAYMENT,7441.78,C961165694,M507859772,0.0,0.0,0
CASH_OUT,118928.98,C1696194857,C157091171,420302.37,539231.34,0
TRANSFER,253672.83,C1443107751,C1668585491,0.0,0.0,1
TRANSFER,345802.34,C1089670756,C747932688,0.0,0.0,1
CASH_OUT,264286.19,C198831985,C886414281,714984.86,979271.04,1
PAYMENT,1334.85,C2112092377,M2028361738,0.0,0.0,0
TRANSFER,134127.61,C1920077772,C534514208,734081.26,868208.87,0
PAYMENT,2696.48,C129451124,M1854876622,0.0,0.0,0
CASH_OUT,1018645.2,C798424604,C1341894721,80713.83,1099359.03,1
CASH_OUT,179720.9,C660696898,C254536240,248444.65,428165.55,0
CASH_OUT,32424.9,C1080143320,C1395900437,1353276.67,1385701.57,0
CASH_OUT,305007.98,C208513939,C1201195711,66743.17,371751.15,0
CASH_OUT,117940.13,C1414647936,C677561051,3054465.92,3172406.05,0
PAYMENT,8013.72,C676726004,M1941937965,0.0,0.0,0
CASH_OUT,5852.22,C413338023,C517387877,0.0,5852.22,0
CASH_OUT,10000000.0,C392319907,C852706972,759509.55,10759509.55,1
CASH_OUT,0.0,C729003789,C1388096959,1008609.53,1008609.53,1
CASH_OUT,12929.52,C488356844,C794651201,2399831.13,2412760.65,0
CASH_OUT,145768.29,C1046576889,C1248324092,6047808.49,6193576.78,0
CASH_OUT,164996.48,C116167433,C756897666,664550.81,829547.29,0
TRANSFER,1139165.57,C828020985,C2065608692,0.0,0.0,1
PAYMENT,3091.73,C1562372748,M295712142,0.0,0.0,0
TRANSFER,332138.32,C729983243,C246124153,0.0,0.0,1
CASH_OUT,159232.01,C822900325,C98804816,0.0,159232.01,1
TRANSFER,197226.65,C1538536157,C1896614473,0.0,0.0,1
CASH_OUT,1048388.34,C1366299519,C1848657199,0.0,1048388.34,1
CASH_IN,168088.03,C884263237,C313578466,475228.69,307140.66,0
PAYMENT,15226.64,C1071152135,M5570126,0.0,0.0,0
TRANSFER,1832319.42,C439830884,C1133002328,0.0,0.0,1
CASH_OUT,237567.35,C1940127707,C114245978,388830.36,626397.72,1
PAYMENT,10813.91,C1638654919,M1670017279,0.0,0.0,0
CASH_OUT,276798.93,C1543411682,C236905274,1758283.87,2035082.8,0
TRANSFER,6087.58,C2043835965,C1646194293,0.0,0.0,1
PAYMENT,2050.88,C942544301,M913590495,0.0,0.0,0
TRANSFER,4120.14,C2002472710,C2023856876,0.0,0.0,1
PAYMENT,91477.33,C1841361819,M1066741376,0.0,0.0,0
TRANSFER,447589.21,C1628562361,C675686656,0.0,0.0,1
CASH_IN,49575.4,C1312172403,C201386471,0.0,28175.36,0
CASH_IN,254380.89,C1984132109,C1623496214,1855075.94,1600695.05,0
TRANSFER,459.38,C295421144,C2125715094,0.0,0.0,1
CASH_IN,93583.94,C709984781,C1897205457,2784064.09,2690480.15,0
CASH_OUT,7114590.07,C115707854,C1107422385,172225.02,7286815.09,1
TRANSFER,61487.67,C825902720,C512979582,0.0,0.0,1
PAYMENT,8463.11,C217442062,M1308178219,0.0,0.0,0
PAYMENT,6902.79,C401653855,M1999493603,0.0,0.0,0
CASH_OUT,102689.92,C1389841767,C429542514,1057522.37,1160212.29,0
CASH_OUT,113614.57,C605744517,C839259296,786701.6,900316.17,1
CASH_IN,126128.39,C763109942,C157098952,3762032.04,3635903.64,0
TRANSFER,1221900.21,C983611149,C691637954,0.0,0.0,1
TRANSFER,3704529.85,C1326242409,C796028148,9687188.9,12847177.62,0
TRANSFER,929787.24,C1428944530,C385537527,0.0,0.0,1
TRANSFER,120074.73,C1409933277,C162114152,0.0,0.0,1
TRANSFER,271731.05,C659199413,C1444079719,0.0,0.0,1
CASH_IN,86173.14,C1130778419,C1250521539,1700742.93,1614569.79,0
TRANSFER,672812.53,C816315846,C1817291086,0.0,0.0,1
TRANSFER,329728.11,C1588740494,C827087701,0.0,0.0,1
PAYMENT,21859.6,C872793021,M907139000,0.0,0.0,0
PAYMENT,1488.42,C222979241,M1300960825,0.0,0.0,0
CASH_OUT,327479.57,C1301775928,C1448870525,896375.81,1223855.38,0
TRANSFER,573902.49,C975729375,C687880076,146825.66,720728.15,0
CASH_IN,58626.33,C1824538098,C1761863460,4051086.73,3992460.4,0
CASH_OUT,140320.49,C169529903,C486433573,262191.29,402511.78,0
PAYMENT,5364.81,C1372439088,M844556863,0.0,0.0,0
TRANSFER,1284959.39,C1764461949,C160976870,0.0,0.0,1
CASH_OUT,110959.05,C468755866,C1447001995,621179.63,732138.67,0
PAYMENT,4965.57,C2078625937,M1233040120,0.0,0.0,0
CASH_OUT,144283.42,C1478536822,C1266929646,0.0,144283.42,1
TRANSFER,7687506.3,C1739717220,C1394526584,10609922.35,18297428.65,0
CASH_OUT,515645.16,C1386605683,C509021077,283377.85,799023.01,1
PAYMENT,7876.24,C1228283174,M1576842568,0.0,0.0,0
PAYMENT,5538.02,C462983811,M1635372907,0.0,0.0,0
TRANSFER,10000000.0,C1004068843,C2116384638,0.0,0.0,1
CASH_IN,48735.89,C100977442,C819920557,252617.84,203881.94,0
CASH_OUT,105226.34,C1280832095,C715779326,5416408.11,5521634.46,0
CASH_OUT,297616.56,C1918919079,C1307271696,2912482.44,3210098.99,0
CASH_IN,205288.78,C1591281888,C1092358455,317969.65,112680.88,0
CASH_OUT,644314.67,C1472339088,C1506042377,0.0,644314.67,1
CASH_OUT,2581549.92,C648614053,C213455810,0.0,2581549.92,1
PAYMENT,9558.08,C342967262,M446096823,0.0,0.0,0
PAYMENT,7732.28,C1732057850,M1450564127,0.0,0.0,0
TRANSFER,2113271.99,C843436467,C645604137,0.0,0.0,1
TRANSFER,304085.48,C378617827,C1265131322,0.0,0.0,1
PAYMENT,17563.63,C913757537,M28369947,0.0,0.0,0
CASH_OUT,47798.56,C122643038,C1095022331,4425328.89,4473127.44,0
CASH_IN,4289.93,C1633336462,C1168881368,5180794.61,5176504.68,0
CASH_IN,8284.53,C1387934049,C1284245688,65674.55,57390.02,0
CASH_OUT,895565.06,C763112814,C1338000505,100335.14,995900.2,1
TRANSFER,704328.29,C1183135461,C1446253105,0.0,0.0,1
PAYMENT,2393.47,C1517611503,M1346074073,0.0,0.0,0
TRANSFER,56888.23,C1889751415,C1655398202,0.0,0.0,1
TRANSFER,2149658.47,C1696909244,C1197995653,0.0,0.0,1
TRANSFER,1372301.24,C1544506396,C2060264943,0.0,0.0,1
PAYMENT,20168.53,C1200393073,M1519013535,0.0,0.0,0
CASH_OUT,455074.13,C695129655,C1013511446,9237170.74,9692244.86,1
CASH_IN,63309.22,C1857986212,C2141335487,60627.3,0.0,0
CASH_IN,108766.7,C302527891,C1470629085,131838.84,23072.14,0
PAYMENT,38941.18,C270205399,M1885059235,0.0,0.0,0
CASH_OUT,163215.97,C676448594,C974184524,44782.0,207997.97,0
CASH_OUT,548269.98,C145966586,C979594589,0.0,548269.98,1
CASH_IN,128549.04,C1573520230,C2142981346,264996.15,136447.11,0
CASH_OUT,54815.57,C2096184724,C19095614,687575.46,742391.03,0
PAYMENT,43858.78,C1873368715,M923049760,0.0,0.0,0
CASH_IN,126480.07,C340973577,C596705392,375496.89,249016.82,0
PAYMENT,7355.57,C1276958502,M496233932,0.0,0.0,0
PAYMENT,26599.08,C369889122,M857107792,0.0,0.0,0
TRANSFER,478232.85,C1883925551,C168639687,5036753.81,5361194.3,0
CASH_IN,32806.32,C2106800590,C1151464555,2933564.62,2900758.3,0
CASH_OUT,116318.57,C1935487676,C875410615,383367.75,499686.32,0
TRANSFER,373359.53,C1184196399,C1917871177,2834518.88,3207878.41,0
TRANSFER,188731.21,C1388119731,C1365710126,0.0,0.0,1
TRANSFER,107188.41,C1876689114,C1824138036,0.0,0.0,1
CASH_OUT,68230.32,C1513903676,C903739271,0.0,68230.32,1
TRANSFER,373322.87,C1549769780,C1935951108,0.0,0.0,1
TRANSFER,1649039.58,C114531117,C267782135,0.0,0.0,1
PAYMENT,11616.2,C919281048,M840921933,0.0,0.0,0
TRANSFER,31593.95,C1956751505,C1580974524,0.0,0.0,1
PAYMENT,31541.35,C242282704,M504126939,0.0,0.0,0
TRANSFER,456600.21,C1361304652,C1420285572,6685490.23,7142090.43,0
CASH_IN,187202.17,C172294172,C482352198,5906521.02,5719318.86,0
TRANSFER,1023189.9,C1686587981,C833710849,0.0,0.0,1
TRANSFER,1615251.69,C1011076051,C1089108787,3180861.82,4796113.5,0
PAYMENT,16354.77,C2035118395,M789676562,0.0,0.0,0
PAYMENT,10373.17,C307574326,M1993734752,0.0,0.0,0
CASH_IN,303787.3,C1956561985,C514434054,231576.89,0.0,0
CASH_OUT,100741.76,C1571151184,C798432879,586525.87,602981.28,0
PAYMENT,27395.95,C1077195725,M864175934,0.0,0.0,0
CASH_IN,450044.26,C1837913991,C1536475564,2223726.39,1773682.13,0
PAYMENT,2978.27,C224865339,M1497983065,0.0,0.0,0
CASH_OUT,498844.98,C1037321573,C1802219360,515990.65,1014835.63,0
TRANSFER,1084144.37,C1924115884,C717644112,0.0,0.0,1
CASH_OUT,2580055.17,C1554550313,C848131266,1052911.87,3632967.05,1
CASH_OUT,202160.16,C838752623,C1594984984,0.0,202160.16,0
PAYMENT,17230.03,C1019938955,M1637086732,0.0,0.0,0
TRANSFER,1650856.19,C37709485,C1707593251,0.0,0.0,1
CASH_OUT,459098.92,C1953611409,C281758874,2533876.87,2992975.79,0
PAYMENT,18993.45,C704182438,M531773540,0.0,0.0,0
PAYMENT,18668.89,C631036818,M1980444959,0.0,0.0,0
TRANSFER,455373.22,C1859734426,C1594709450,1216100.41,1671473.63,0
CASH_OUT,108892.23,C1280212961,C1257108615,4102519.22,4211411.45,0
TRANSFER,60516.53,C204723850,C776823334,0.0,0.0,1
CASH_IN,128182.45,C1184799544,C817689595,0.0,0.0,0
PAYMENT,29778.07,C1385708958,M729329334,0.0,0.0,0
CASH_OUT,32690.68,C1070694303,C1612957594,2361188.1,2393878.78,1
PAYMENT,181.0,C213502766,M732696431,0.0,0.0,0
CASH_IN,253713.91,C587642091,C469801934,2137733.5,1884019.59,0
CASH_IN,152397.66,C1896899399,C103960476,885388.44,732990.78,0
PAYMENT,16337.71,C49717473,M239054782,0.0,0.0,0
CASH_OUT,935790.41,C2009627965,C1708248220,2889033.29,3824823.7,1
CASH_IN,370074.4,C395438531,C1987589422,436907.0,66832.6,0
CASH_OUT,157705.36,C599834938,C522259302,0.0,157705.36,1
CASH_IN,53236.31,C1934856491,C456683047,2329192.45,2275956.15,0
TRANSFER,375833.1,C1506176960,C1255395942,4855448.01,5231281.12,0
PAYMENT,8057.35,C2100230476,M1021746877,0.0,0.0,0
TRANSFER,361877.28,C946052471,C621645313,0.0,0.0,1
CASH_IN,395024.73,C1907822085,C1310612686,11331124.91,10936100.18,0
CASH_IN,285907.75,C1448508971,C24829520,0.0,0.0,0
PAYMENT,2280.48,C1100682011,M1252028798,0.0,0.0,0
PAYMENT,24489.55,C1320145698,M906650134,0.0,0.0,0
CASH_IN,276443.51,C932227,C1041756400,3617027.16,3539722.88,0
TRANSFER,2251225.38,C1960849749,C785239841,0.0,0.0,1
CASH_OUT,89369.63,C1722502624,C541307861,499524.74,165917.08,0
CASH_OUT,73599.57,C1559180710,C1604656634,0.0,73599.57,1
PAYMENT,26197.77,C1828016482,M1735252775,0.0,0.0,0
TRANSFER,2533650.09,C89581847,C1844657396,0.0,0.0,1
PAYMENT,2073.81,C2132838795,M1793998964,0.0,0.0,0
PAYMENT,6508.18,C1228324228,M1545652585,0.0,0.0,0
CASH_OUT,20243.24,C1068081772,C966943233,1132460.42,1152703.66,1
TRANSFER,10000000.0,C1800046297,C125702772,0.0,0.0,1
CASH_OUT,92543.19,C608228582,C591367961,7690644.27,7783187.46,0
PAYMENT,10218.64,C884661371,M486970838,0.0,0.0,0
CASH_OUT,262193.48,C2141420758,C2089911856,2982741.61,3244935.09,0
TRANSFER,214975.9,C304547800,C155793474,0.0,0.0,1
CASH_OUT,166935.58,C999789001,C497068569,96159.91,263095.49,0
TRANSFER,79031.41,C1561180721,C354861131,0.0,0.0,1
CASH_OUT,343308.21,C220819626,C1031247652,1301312.31,1644620.52,0
TRANSFER,1645339.99,C835898206,C337504584,14821336.94,16466676.93,0
CASH_OUT,1767886.02,C1487625973,C1046637839,0.0,1767886.02,1
CASH_IN,59132.78,C1463759904,C1108994449,2142127.69,2082994.91,0
CASH_OUT,111049.66,C545303744,C1057617334,314454.69,425504.35,0
TRANSFER,750326.02,C111719594,C983342124,1268067.24,2018393.26,0
PAYMENT,287.51,C592227714,M1014637580,0.0,0.0,0
TRANSFER,1158070.88,C278936084,C1115591594,0.0,0.0,1
TRANSFER,20225.17,C570327586,C2065540881,0.0,0.0,1
CASH_OUT,103344.7,C1581142565,C760345321,1118605.31,1221950.01,0
PAYMENT,3376.56,C1797869589,M1070546820,0.0,0.0,0
PAYMENT,29302.42,C1843013220,M1719802629,0.0,0.0,0
CASH_OUT,2629417.41,C903487655,C1853529603,0.0,2629417.41,1
TRANSFER,240746.27,C1377043932,C868639312,0.0,0.0,1
CASH_OUT,64138.19,C1286894390,C856163067,661913.28,997723.3,0
TRANSFER,9585040.37,C452586515,C1109166882,0.0,0.0,1
TRANSFER,167907.12,C964428747,C455719432,0.0,0.0,1
TRANSFER,60646.82,C16325193,C1142308678,0.0,0.0,1
CASH_OUT,1457343.37,C1229716885,C1742997341,0.0,1457343.37,1
CASH_OUT,127669.85,C1845117461,C30464481,268653.72,396323.57,0
TRANSFER,93459.89,C1518273469,C1076725693,0.0,0.0,1
CASH_OUT,305323.56,C911414829,C113607839,93693.92,399017.48,0
CASH_OUT,142886.56,C1049414814,C1864614928,163983.13,306869.69,0
CASH_OUT,44971.48,C1103903420,C1880968323,465312.22,510283.7,0
TRANSFER,11155.45,C944480548,C3631299,0.0,0.0,1
CASH_OUT,162510.91,C1755579227,C1905081125,0.0,162510.91,0
PAYMENT,11222.83,C1381219323,M109007717,0.0,0.0,0
CASH_OUT,125416.55,C869253894,C1401686665,1200531.31,1325947.86,0
CASH_OUT,264138.13,C1501753942,C70462365,5210138.75,5474276.88,0
CASH_OUT,85786.88,C606094676,C542757669,540756.2,626543.08,0
CASH_OUT,388785.31,C1464623561,C1689509579,176370.31,565155.62,0
CASH_OUT,624385.68,C128656947,C1334240794,4251129.43,4875515.12,0
PAYMENT,20106.19,C76737060,M533842457,0.0,0.0,0
CASH_OUT,75903.05,C1740424056,C2067546399,4425173.38,4501076.43,0
TRANSFER,9110884.44,C1402670582,C1633747285,0.0,0.0,1
TRANSFER,275201.82,C575573339,C489211025,836386.82,1111588.64,0
TRANSFER,179916.52,C944821054,C1634636952,0.0,179916.52,0
CASH_OUT,205141.81,C2050262638,C1357728196,109889.19,315031.0,0
TRANSFER,60726.57,C383882703,C1807010830,0.0,0.0,1
CASH_OUT,554053.59,C1297053802,C1850333861,3421.0,557474.59,0
CASH_OUT,400341.82,C1762519099,C142848875,3003161.31,3403503.14,0
CASH_OUT,124643.74,C1651227407,C2132763733,0.0,124643.74,0
CASH_OUT,463891.31,C783919407,C882063580,138792.98,602684.29,1
TRANSFER,6188514.81,C135832352,C2009346140,0.0,0.0,1
CASH_OUT,2194533.79,C1907033447,C1163998762,272242.91,2466776.7,1
CASH_OUT,294989.71,C1095002086,C360215463,1657699.83,1952689.54,1
CASH_IN,58057.09,C2008464568,C744944969,2729893.04,2671835.95,0
CASH_OUT,1170213.18,C408490456,C1143989341,236605.22,1406818.41,1
CASH_IN,80382.91,C1690325529,C1890197120,740105.51,659722.6,0
TRANSFER,3242183.64,C503443667,C1319935848,0.0,0.0,1
PAYMENT,7930.08,C1321799889,M549811474,0.0,0.0,0
CASH_OUT,1086227.44,C1878954477,C1745741148,1017455.87,2103683.3,1
CASH_OUT,42513.08,C263309564,C1511183581,0.0,42513.08,1
CASH_IN,38276.53,C1726380886,C1568233816,153913.41,115636.88,0
TRANSFER,1494432.21,C2072241236,C165716979,0.0,0.0,1
CASH_OUT,36532.84,C1588509166,C1486240719,0.0,36532.84,1
CASH_OUT,145623.8,C1516806702,C1729379705,85683.68,231307.48,0
CASH_IN,16922.44,C1823789328,C1179195713,1046294.75,1029372.32,0
CASH_OUT,3120690.98,C384250623,C2002380893,3881444.6,7002135.58,1
CASH_OUT,297636.84,C856595910,C1738049907,5384300.02,5681936.87,0
TRANSFER,579324.12,C568397131,C1173156011,195157.35,774481.47,0
PAYMENT,6297.41,C1953476351,M1114743995,0.0,0.0,0
CASH_OUT,447589.21,C1554219817,C1514839015,0.0,447589.21,1
CASH_OUT,1097.48,C644225851,C671859177,9035981.41,9037078.9,0
PAYMENT,177.05,C1760909185,M1644503796,0.0,0.0,0
CASH_OUT,222213.27,C1034326935,C1280260787,93400.12,315613.39,1
TRANSFER,281864.29,C686128947,C1550861155,263347.12,545211.41,0
CASH_OUT,496051.24,C448848023,C91649728,71479.14,567530.38,0
CASH_OUT,244714.6,C1252535881,C1999553166,2682662.1,2927376.7,0
TRANSFER,568292.72,C695109550,C21214474,0.0,0.0,1
TRANSFER,37974.85,C1559945505,C971134857,0.0,0.0,1
CASH_OUT,530354.58,C1119661582,C1171953426,4728783.51,5259138.09,1
CASH_OUT,1348095.12,C614361316,C1077760469,0.0,1348095.12,1
PAYMENT,1731.9,C388896913,M1212103391,0.0,0.0,0
TRANSFER,2108440.98,C581609779,C224105862,0.0,0.0,1
CASH_OUT,1685692.11,C1016616731,C1739928353,1005757.39,2691449.5,1
PAYMENT,15859.14,C2088057256,M946021039,0.0,0.0,0
TRANSFER,24382.08,C561470318,C1565320699,0.0,0.0,1
CASH_OUT,222160.72,C867138187,C1653844940,576966.43,799127.15,0
CASH_OUT,141556.99,C1635300678,C32534394,279738.71,421295.7,0
PAYMENT,1679.96,C142478117,M2051661837,0.0,0.0,0
TRANSFER,20842.92,C2099780546,C1566929124,0.0,0.0,1
CASH_OUT,3043141.07,C684191207,C189328986,112602.16,3155743.23,1
CASH_OUT,454511.73,C1482588472,C1751888979,140892.24,595403.98,1
CASH_OUT,27276.07,C913068789,C1433881290,0.0,27276.07,1
TRANSFER,2142164.0,C181177203,C1002183297,0.0,0.0,1
TRANSFER,4483868.79,C1664723459,C366674827,0.0,0.0,1
TRANSFER,112363.33,C1783698648,C1902434335,0.0,0.0,1
TRANSFER,2451423.58,C554032564,C1773822709,0.0,0.0,1
TRANSFER,668595.91,C2116089782,C1859562706,0.0,0.0,1
TRANSFER,9748.89,C385589098,C1606057909,0.0,0.0,1
PAYMENT,2781.59,C1951048883,M1994742559,0.0,0.0,0
TRANSFER,268230.43,C163362068,C2101762472,0.0,0.0,1
PAYMENT,3887.71,C1608444511,M879881437,0.0,0.0,0
TRANSFER,31045.76,C1059048177,C1277391271,0.0,0.0,1
TRANSFER,449542.48,C1584199729,C1133779718,525480.81,975023.3,0
PAYMENT,458.9,C1418961402,M835649194,0.0,0.0,0
PAYMENT,8182.18,C2081028685,M874277888,0.0,0.0,0
CASH_OUT,66759.58,C1355035546,C700562073,410214.55,476974.13,0
CASH_OUT,92001.22,C448834198,C332333924,329180.16,421181.38,1
CASH_IN,369207.73,C761824962,C1500737964,818825.04,449617.3,0
TRANSFER,90346.05,C1877543118,C248812061,0.0,0.0,1
CASH_OUT,242715.46,C1388276564,C1769969462,1224988.61,1467704.07,0
CASH_OUT,169941.73,C2026325575,C1394526584,0.0,169941.73,1
TRANSFER,361006.84,C1438217763,C1250674052,230865.62,591872.45,0
CASH_OUT,306419.73,C1806758197,C1577735864,314156.56,620576.28,1
PAYMENT,17106.97,C1121762971,M1596446752,0.0,0.0,0
PAYMENT,51651.91,C1283190964,M1158462472,0.0,0.0,0
TRANSFER,243747.83,C1536431986,C1220821347,0.0,0.0,1
CASH_OUT,1167.18,C1537381607,C1972714573,4678282.06,4679449.23,0
TRANSFER,269476.09,C1998191223,C1458219596,0.0,0.0,1
PAYMENT,3114.3,C1880569404,M2027831889,0.0,0.0,0
CASH_OUT,1076518.28,C404387463,C851327636,2451179.2,3527697.48,1
TRANSFER,30467.69,C791741339,C1611561805,0.0,0.0,1
TRANSFER,219275.19,C868020518,C1828774978,0.0,0.0,1
TRANSFER,6545346.16,C2078436803,C653053938,0.0,0.0,1
PAYMENT,8918.55,C1226241153,M386551462,0.0,0.0,0
CASH_OUT,242662.96,C1376059666,C1568958326,2239441.61,2482104.57,0
CASH_OUT,1036.17,C2014658105,C838343736,521678.67,522714.84,0
PAYMENT,3665.88,C1782200720,M999491399,0.0,0.0,0
CASH_OUT,179119.75,C1484834803,C1386541559,921750.87,1100870.62,0
CASH_IN,10920.19,C1576049600,C785525865,8082492.46,8071572.27,0
CASH_IN,146491.12,C1499697087,C1576365544,0.0,0.0,0
TRANSFER,493.28,C1723063411,C1565674952,0.0,0.0,1
CASH_IN,502069.3,C1653011159,C799636990,313593.24,0.0,0
CASH_OUT,15421.04,C1600875324,C1536581007,624809.44,640230.48,0
CASH_IN,216980.59,C335947526,C1305916910,797194.63,580214.04,0
TRANSFER,879136.17,C2075685093,C1475814137,0.0,0.0,1
TRANSFER,358440.67,C1621453124,C1530549308,0.0,0.0,1
TRANSFER,121116.88,C1180288037,C163103388,0.0,121116.88,0
PAYMENT,64925.35,C1249007395,M1685040274,0.0,0.0,0
TRANSFER,105491.11,C1390328972,C849805012,0.0,0.0,1
TRANSFER,448265.08,C473435189,C1934689735,0.0,0.0,1
CASH_OUT,22475.85,C1897998735,C402259514,164199.63,186675.48,0
CASH_OUT,286306.33,C1512944654,C1478839564,1617120.72,1903427.05,1
CASH_OUT,183275.23,C1468213279,C1354301116,0.0,183275.23,0
TRANSFER,692895.24,C2142345212,C1337488224,0.0,0.0,1
CASH_OUT,1322277.84,C1585759405,C1855735331,0.0,1322277.84,1
CASH_OUT,517183.38,C1850286862,C1837027614,0.0,517183.38,1
TRANSFER,776569.2,C605400778,C619300165,1517598.83,2294168.03,0
CASH_OUT,62184.44,C562520723,C708647273,0.0,62184.44,1
CASH_OUT,180074.86,C1045768188,C1254158084,0.0,180074.86,0
TRANSFER,1232239.39,C579893788,C2078443613,0.0,0.0,1
PAYMENT,8971.06,C1928592713,M1826687285,0.0,0.0,0
CASH_OUT,82096.3,C458105461,C1496213156,0.0,82096.3,0
TRANSFER,1905476.22,C693914149,C392618235,0.0,0.0,1
PAYMENT,349.54,C2072856427,M1315476076,0.0,0.0,0
TRANSFER,363353.4,C450341858,C296775158,264503.34,627856.74,0
CASH_OUT,91962.87,C1164677304,C373092082,182746.03,274708.91,0
TRANSFER,2947783.87,C1641673590,C227659861,0.0,0.0,1
CASH_IN,342139.38,C598679284,C329456197,4698036.26,4355896.88,0
TRANSFER,1262207.3,C1143281085,C391244346,0.0,0.0,1
PAYMENT,5387.45,C1182481784,M1000422764,0.0,0.0,0
TRANSFER,126848.63,C416774850,C845513235,0.0,0.0,1
CASH_OUT,40867.66,C1092813707,C769266186,0.0,40867.66,1
PAYMENT,90087.6,C233288661,M1718684802,0.0,0.0,0
TRANSFER,28284.88,C978784308,C1196475632,0.0,0.0,1
CASH_OUT,246402.71,C1927784651,C874576381,51433.96,297836.67,1
CASH_OUT,278912.3,C1502949947,C90085331,416985.33,821775.09,0
TRANSFER,344673.46,C672095034,C1541306928,0.0,0.0,1
TRANSFER,831982.31,C504140324,C1299440730,0.0,831982.31,0
CASH_OUT,80428.53,C155522331,C1486768685,118242.79,198671.32,0
TRANSFER,27584.17,C728363232,C2023858069,0.0,0.0,1
CASH_OUT,349704.1,C1386727943,C247198953,0.0,349704.1,0
CASH_OUT,1397689.48,C851172808,C1693761421,0.0,1397689.48,1
CASH_OUT,130850.89,C1808609230,C2063844567,0.0,130850.89,0
CASH_OUT,175718.17,C623277764,C162013443,6817363.91,7172659.26,0
CASH_OUT,235763.38,C848033794,C555566850,11417.85,247181.23,1
CASH_OUT,5393228.23,C651730161,C882871292,991276.94,6384505.17,1
PAYMENT,40968.2,C1371805330,M2023085266,0.0,0.0,0
TRANSFER,654250.76,C440042528,C1075308511,0.0,0.0,1
PAYMENT,12584.58,C447824586,M1135056600,0.0,0.0,0
PAYMENT,3358.16,C219076891,M2009731977,0.0,0.0,0
CASH_OUT,288575.86,C985630366,C1618899353,0.0,288575.86,0
CASH_OUT,161016.65,C1403093345,C1655653682,92806.24,253822.89,1
CASH_OUT,125169.04,C1787110203,C1103146234,298719.69,423888.73,0
CASH_OUT,215811.22,C1254003967,C1993311391,5033710.29,5249521.5,0
PAYMENT,363.85,C964240675,M2030073194,0.0,0.0,0
CASH_OUT,364715.24,C1494182124,C1189627156,547144.76,911860.0,1
CASH_OUT,352983.81,C2124745333,C1498293888,463439.39,923980.05,0
CASH_OUT,76152.32,C1627836959,C2087485452,125338.59,201490.91,0
TRANSFER,1027963.96,C2080701542,C446782589,0.0,0.0,1
TRANSFER,831999.12,C65302082,C988035472,51429.32,1539100.75,0
PAYMENT,11708.9,C1728543044,M1009277140,0.0,0.0,0
CASH_OUT,474467.2,C1621566840,C1076657596,121181.01,295538.25,1
CASH_OUT,202044.28,C756017902,C125563585,0.0,202044.28,0
TRANSFER,71867.47,C1544214940,C1148585610,0.0,0.0,1
CASH_OUT,50820.71,C774406325,C1399106049,0.0,50820.71,1
CASH_IN,90441.51,C1025324478,C1636871206,1597319.9,1506878.39,0
CASH_OUT,1164448.96,C1925676917,C2040690699,1080246.34,2244695.29,1
CASH_OUT,121361.06,C811896702,C1156955331,0.0,121361.06,0
PAYMENT,9657.63,C924668488,M674867221,0.0,0.0,0
CASH_OUT,152314.49,C1045010197,C1827976569,144953.35,297267.84,1
